id,collection,dc.identifier.uri,cml.calculationtype[],cml.energy.units[],cml.energy.value[],cml.formula.generic[],cml.hasmolecularorbitals[],cml.hassolvent[],cml.hasvibrationalfrequencies[],cml.method[],cml.numberofjobs[],cml.program.name[],cml.program.other[],cml.program.version[],cml.shelltype[],dc.contributor.author[],dc.date.created[],dc.date.issued[],dc.description.abstract[],dc.publisher[],dc.relation.ispartof,dc.relation.uri[*],dc.relation[*],dc.rights.uri[],dc.rights[],dc.title[],dc.type[]
"102503","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101452","Geometry optimization","eV","-1114.14778473","C2H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:10.025847+02:00","2025-07-23T10:54:10.025847+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Ethene/hollow_M5c-Obr config_1","dataset"
"102504","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101453","Geometry optimization","eV","-1114.15380360","C2H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.973332+02:00","2025-07-23T10:54:09.973332+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Ethene/hollow_M5c-Obr config_2","dataset"
"102505","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101454","Geometry optimization","eV","-1114.17978545","C2H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.919982+02:00","2025-07-23T10:54:09.919982+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Ethene/top_M5c config_1","dataset"
"102506","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101455","Geometry optimization","eV","-1114.14668196","C2H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.866687+02:00","2025-07-23T10:54:09.866687+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Ethene/top_M5c config_2","dataset"
"102507","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101456","Geometry optimization","eV","-1114.16976321","C2H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.814901+02:00","2025-07-23T10:54:09.814901+02:00","adsorption configuration 3","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Ethene/top_M5c config_3","dataset"
"102508","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101457","Geometry optimization","eV","-1113.65442658","C2H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.763174+02:00","2025-07-23T10:54:09.763174+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Ethene/top_Obr config_1","dataset"
"102509","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101458","Geometry optimization","eV","-1114.14752222","C2H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.708167+02:00","2025-07-23T10:54:09.708167+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Ethene/top_Obr config_2","dataset"
"102510","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101459","Geometry optimization","eV","-1105.84073721","CH4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.656296+02:00","2025-07-23T10:54:09.656296+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Methane/hollow_M5c-Oip config_1","dataset"
"102511","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101460","Geometry optimization","eV","-1105.69193292","CH4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.603312+02:00","2025-07-23T10:54:09.603312+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Methane/bridge_Obr config_1","dataset"
"102512","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101461","Geometry optimization","eV","-1105.87221744","CH4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.551132+02:00","2025-07-23T10:54:09.551132+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Methane/hollow_M5c-Obr config_1","dataset"
"102513","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101462","Geometry optimization","eV","-1105.89439519","CH4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.499124+02:00","2025-07-23T10:54:09.499124+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Methane/top_M5c config_1","dataset"
"102514","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101463","Geometry optimization","eV","-1105.68300397","CH4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.446005+02:00","2025-07-23T10:54:09.446005+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Methane/top_Obr config_1","dataset"
"102515","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101464","Geometry optimization","eV","-1121.66291542","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.393788+02:00","2025-07-23T10:54:09.393788+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/hollow_M5c-Oip config_1","dataset"
"102516","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101465","Geometry optimization","eV","-1122.04363103","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.340628+02:00","2025-07-23T10:54:09.340628+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/hollow_M5c-Oip config_2","dataset"
"102517","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101466","Geometry optimization","eV","-1121.54508038","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.288683+02:00","2025-07-23T10:54:09.288683+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/bridge_Obr config_1","dataset"
"102518","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101467","Geometry optimization","eV","-1121.52808129","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.237554+02:00","2025-07-23T10:54:09.237554+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/bridge_Obr config_2","dataset"
"102519","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101468","Geometry optimization","eV","-1121.49737481","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.184829+02:00","2025-07-23T10:54:09.184829+02:00","adsorption configuration 3","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/bridge_Obr config_3","dataset"
"102520","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101469","Geometry optimization","eV","-1122.07528201","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.130884+02:00","2025-07-23T10:54:09.130884+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/hollow_M5c-Obr config_1","dataset"
"102521","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101470","Geometry optimization","eV","-1121.63565998","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.077701+02:00","2025-07-23T10:54:09.077701+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/hollow_M5c-Obr config_2","dataset"
"102522","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101471","Geometry optimization","eV","-1122.12627020","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:09.024567+02:00","2025-07-23T10:54:09.024567+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/top_M5c config_1","dataset"
"102523","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101472","Geometry optimization","eV","-1121.67785573","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:08.967607+02:00","2025-07-23T10:54:08.967607+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/top_M5c config_2","dataset"
"102524","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101473","Geometry optimization","eV","-1122.03883884","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:08.915175+02:00","2025-07-23T10:54:08.915175+02:00","adsorption configuration 3","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/top_M5c config_3","dataset"
"102525","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101474","Geometry optimization","eV","-1121.59098723","C3H4O80Ti40","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:08.861916+02:00","2025-07-23T10:54:08.861916+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/TiO2(110)/CxHy/Prop-1-yne/top_Obr config_1","dataset"
